user_id,latitude,longitude,date,time,datetime
2,12.953629,77.613157,2026-01-18,23:00:00,2026-01-18 23:00:00
2,12.95764,77.612152,2026-01-19,00:00:00,2026-01-19 00:00:00
2,12.9536,77.614209,2026-01-20,01:00:00,2026-01-20 01:00:00
2,12.954765,77.610435,2026-01-21,02:00:00,2026-01-21 02:00:00
2,12.953521,77.612477,2026-01-22,03:00:00,2026-01-22 03:00:00
2,12.955207,77.611142,2026-01-23,04:00:00,2026-01-23 04:00:00
2,12.955894,77.614704,2026-01-24,05:00:00,2026-01-24 05:00:00
2,12.952779,77.611929,2026-01-25,06:00:00,2026-01-25 06:00:00
2,12.951466,77.614699,2026-01-26,07:00:00,2026-01-26 07:00:00
2,12.952184,77.611649,2026-01-27,08:00:00,2026-01-27 08:00:00
2,12.958274,77.613852,2026-01-28,09:00:00,2026-01-28 09:00:00
2,12.955369,77.612956,2026-01-29,10:00:00,2026-01-29 10:00:00
2,12.954638,77.609856,2026-01-30,11:00:00,2026-01-30 11:00:00
2,12.953508,77.610561,2026-01-01,12:00:00,2026-01-01 12:00:00
2,12.95697,77.60977,2026-01-02,13:00:00,2026-01-02 13:00:00
2,12.952363,77.61191,2026-01-03,14:00:00,2026-01-03 14:00:00
2,12.952025,77.612114,2026-01-04,15:00:00,2026-01-04 15:00:00
2,12.954945,77.61519,2026-01-05,16:00:00,2026-01-05 16:00:00
2,12.954162,77.61245,2026-01-06,17:00:00,2026-01-06 17:00:00
2,12.954905,77.612768,2026-01-07,18:00:00,2026-01-07 18:00:00
2,12.952966,77.612882,2026-01-08,19:00:00,2026-01-08 19:00:00
2,12.957284,77.613286,2026-01-09,20:00:00,2026-01-09 20:00:00
2,12.955077,77.611604,2026-01-10,21:00:00,2026-01-10 21:00:00
2,12.953534,77.612913,2026-01-11,22:00:00,2026-01-11 22:00:00
2,12.953583,77.611613,2026-01-12,23:00:00,2026-01-12 23:00:00
2,12.948232,77.611205,2026-01-13,00:00:00,2026-01-13 00:00:00
2,12.953179,77.610813,2026-01-14,01:00:00,2026-01-14 01:00:00
2,12.954922,77.611041,2026-01-15,02:00:00,2026-01-15 02:00:00
2,12.949384,77.614709,2026-01-16,03:00:00,2026-01-16 03:00:00
2,12.953671,77.611852,2026-01-17,04:00:00,2026-01-17 04:00:00
2,12.950858,77.611313,2026-01-18,05:00:00,2026-01-18 05:00:00
2,12.954439,77.612375,2026-01-19,06:00:00,2026-01-19 06:00:00
2,12.956851,77.611148,2026-01-20,07:00:00,2026-01-20 07:00:00
3,12.992769,77.566652,2026-01-01,00:00:00,2026-01-01 00:00:00
3,12.993232,77.566334,2026-01-02,01:00:00,2026-01-02 01:00:00
3,12.99031,77.563277,2026-01-03,02:00:00,2026-01-03 02:00:00
3,12.996619,77.565241,2026-01-04,03:00:00,2026-01-04 03:00:00
3,12.997495,77.563299,2026-01-05,04:00:00,2026-01-05 04:00:00
3,12.995006,77.559484,2026-01-06,05:00:00,2026-01-06 05:00:00
3,12.992204,77.565491,2026-01-07,06:00:00,2026-01-07 06:00:00
3,12.994068,77.564936,2026-01-08,07:00:00,2026-01-08 07:00:00
3,12.995016,77.564523,2026-01-09,08:00:00,2026-01-09 08:00:00
3,12.994227,77.561515,2026-01-10,09:00:00,2026-01-10 09:00:00
3,12.995408,77.564967,2026-01-11,10:00:00,2026-01-11 10:00:00
3,12.993542,77.565717,2026-01-12,11:00:00,2026-01-12 11:00:00
3,12.995623,77.566525,2026-01-13,12:00:00,2026-01-13 12:00:00
3,12.993465,77.562925,2026-01-14,13:00:00,2026-01-14 13:00:00
3,12.994517,77.563931,2026-01-15,14:00:00,2026-01-15 14:00:00
3,12.992062,77.558964,2026-01-16,15:00:00,2026-01-16 15:00:00
3,12.995837,77.566086,2026-01-17,16:00:00,2026-01-17 16:00:00
3,12.995575,77.563305,2026-01-18,17:00:00,2026-01-18 17:00:00
3,12.995991,77.564446,2026-01-19,18:00:00,2026-01-19 18:00:00
3,12.99389,77.564772,2026-01-20,19:00:00,2026-01-20 19:00:00
3,12.995599,77.56523,2026-01-21,20:00:00,2026-01-21 20:00:00
3,12.993239,77.564738,2026-01-22,21:00:00,2026-01-22 21:00:00
3,12.995046,77.561371,2026-01-23,22:00:00,2026-01-23 22:00:00
3,12.996736,77.565275,2026-01-24,23:00:00,2026-01-24 23:00:00
3,12.995116,77.56477,2026-01-25,00:00:00,2026-01-25 00:00:00
3,12.995185,77.562552,2026-01-26,01:00:00,2026-01-26 01:00:00
3,12.996322,77.564313,2026-01-27,02:00:00,2026-01-27 02:00:00
3,12.99759,77.563384,2026-01-28,03:00:00,2026-01-28 03:00:00
3,12.9941,77.561475,2026-01-29,04:00:00,2026-01-29 04:00:00
3,12.99802,77.563351,2026-01-30,05:00:00,2026-01-30 05:00:00
3,12.992136,77.561097,2026-01-01,06:00:00,2026-01-01 06:00:00
3,12.998627,77.564022,2026-01-02,07:00:00,2026-01-02 07:00:00
3,12.992569,77.563087,2026-01-03,08:00:00,2026-01-03 08:00:00
3,12.996465,77.563648,2026-01-04,09:00:00,2026-01-04 09:00:00
3,12.992271,77.564239,2026-01-05,10:00:00,2026-01-05 10:00:00
3,12.997987,77.565718,2026-01-06,11:00:00,2026-01-06 11:00:00
3,12.997667,77.562068,2026-01-07,12:00:00,2026-01-07 12:00:00
3,12.992434,77.562855,2026-01-08,13:00:00,2026-01-08 13:00:00
3,12.994782,77.563819,2026-01-09,14:00:00,2026-01-09 14:00:00
3,12.99775,77.562888,2026-01-10,15:00:00,2026-01-10 15:00:00
3,12.991666,77.562019,2026-01-11,16:00:00,2026-01-11 16:00:00
3,12.994968,77.565228,2026-01-12,17:00:00,2026-01-12 17:00:00
3,12.9956,77.560641,2026-01-13,18:00:00,2026-01-13 18:00:00
3,12.993147,77.565981,2026-01-14,19:00:00,2026-01-14 19:00:00
3,12.995212,77.565965,2026-01-15,20:00:00,2026-01-15 20:00:00
3,12.996631,77.565272,2026-01-16,21:00:00,2026-01-16 21:00:00
3,12.993778,77.563773,2026-01-17,22:00:00,2026-01-17 22:00:00
3,12.995936,77.568899,2026-01-18,23:00:00,2026-01-18 23:00:00
3,12.997084,77.564212,2026-01-19,00:00:00,2026-01-19 00:00:00
3,12.996273,77.564066,2026-01-20,01:00:00,2026-01-20 01:00:00
3,12.992816,77.564867,2026-01-21,02:00:00,2026-01-21 02:00:00
3,12.995704,77.568529,2026-01-22,03:00:00,2026-01-22 03:00:00
3,12.996857,77.564433,2026-01-23,04:00:00,2026-01-23 04:00:00
3,12.992872,77.561596,2026-01-24,05:00:00,2026-01-24 05:00:00
3,12.996401,77.56667,2026-01-25,06:00:00,2026-01-25 06:00:00
3,12.997703,77.565057,2026-01-26,07:00:00,2026-01-26 07:00:00
3,12.99507,77.563075,2026-01-27,08:00:00,2026-01-27 08:00:00
3,12.996985,77.559306,2026-01-28,09:00:00,2026-01-28 09:00:00
3,12.992141,77.558661,2026-01-29,10:00:00,2026-01-29 10:00:00
3,12.995031,77.563567,2026-01-30,11:00:00,2026-01-30 11:00:00
3,12.995606,77.5641,2026-01-01,12:00:00,2026-01-01 12:00:00
3,12.994572,77.563971,2026-01-02,13:00:00,2026-01-02 13:00:00
3,12.992827,77.562215,2026-01-03,14:00:00,2026-01-03 14:00:00
3,12.994613,77.563141,2026-01-04,15:00:00,2026-01-04 15:00:00
3,12.99229,77.562286,2026-01-05,16:00:00,2026-01-05 16:00:00
3,12.992565,77.561902,2026-01-06,17:00:00,2026-01-06 17:00:00
3,12.99749,77.564554,2026-01-07,18:00:00,2026-01-07 18:00:00
3,12.996356,77.562105,2026-01-08,19:00:00,2026-01-08 19:00:00
3,12.994455,77.566645,2026-01-09,20:00:00,2026-01-09 20:00:00
3,12.994537,77.563156,2026-01-10,21:00:00,2026-01-10 21:00:00
3,12.994536,77.565556,2026-01-11,22:00:00,2026-01-11 22:00:00
3,12.995971,77.563846,2026-01-12,23:00:00,2026-01-12 23:00:00
3,12.992566,77.564325,2026-01-13,00:00:00,2026-01-13 00:00:00
3,12.995128,77.563369,2026-01-14,01:00:00,2026-01-14 01:00:00
3,12.993939,77.56553,2026-01-15,02:00:00,2026-01-15 02:00:00
3,12.998636,77.560854,2026-01-16,03:00:00,2026-01-16 03:00:00
3,12.995086,77.561246,2026-01-17,04:00:00,2026-01-17 04:00:00
3,12.995449,77.562588,2026-01-18,05:00:00,2026-01-18 05:00:00
3,12.999681,77.564488,2026-01-19,06:00:00,2026-01-19 06:00:00
3,12.993778,77.566726,2026-01-20,07:00:00,2026-01-20 07:00:00
3,12.990118,77.565195,2026-01-21,08:00:00,2026-01-21 08:00:00
3,12.997138,77.564815,2026-01-22,09:00:00,2026-01-22 09:00:00
3,12.995263,77.565305,2026-01-23,10:00:00,2026-01-23 10:00:00
3,12.993876,77.565024,2026-01-24,11:00:00,2026-01-24 11:00:00
3,12.991453,77.564401,2026-01-25,12:00:00,2026-01-25 12:00:00
3,12.993382,77.565161,2026-01-26,13:00:00,2026-01-26 13:00:00
3,12.994423,77.563458,2026-01-27,14:00:00,2026-01-27 14:00:00
3,12.994939,77.562244,2026-01-28,15:00:00,2026-01-28 15:00:00
3,12.996729,77.563549,2026-01-29,16:00:00,2026-01-29 16:00:00
3,12.993877,77.563343,2026-01-30,17:00:00,2026-01-30 17:00:00
3,12.992898,77.565254,2026-01-01,18:00:00,2026-01-01 18:00:00
3,12.993958,77.562315,2026-01-02,19:00:00,2026-01-02 19:00:00
3,12.994403,77.567923,2026-01-03,20:00:00,2026-01-03 20:00:00
3,12.993595,77.557988,2026-01-04,21:00:00,2026-01-04 21:00:00
3,12.992141,77.562514,2026-01-05,22:00:00,2026-01-05 22:00:00
3,12.997089,77.566471,2026-01-06,23:00:00,2026-01-06 23:00:00
3,12.994038,77.564659,2026-01-07,00:00:00,2026-01-07 00:00:00
3,12.995102,77.561907,2026-01-08,01:00:00,2026-01-08 01:00:00
3,12.995781,77.563941,2026-01-09,02:00:00,2026-01-09 02:00:00
3,12.993773,77.563878,2026-01-10,03:00:00,2026-01-10 03:00:00
3,12.995466,77.560176,2026-01-11,04:00:00,2026-01-11 04:00:00
3,12.993887,77.56538,2026-01-12,05:00:00,2026-01-12 05:00:00
3,12.995864,77.561778,2026-01-13,06:00:00,2026-01-13 06:00:00
3,12.993327,77.564282,2026-01-14,07:00:00,2026-01-14 07:00:00
3,12.996523,77.56834,2026-01-15,08:00:00,2026-01-15 08:00:00
3,12.995159,77.565774,2026-01-16,09:00:00,2026-01-16 09:00:00
3,12.994654,77.5627,2026-01-17,10:00:00,2026-01-17 10:00:00
3,12.997473,77.56688,2026-01-18,11:00:00,2026-01-18 11:00:00
3,12.999371,77.56237,2026-01-19,12:00:00,2026-01-19 12:00:00
3,12.993898,77.567352,2026-01-20,13:00:00,2026-01-20 13:00:00
3,12.988957,77.563782,2026-01-21,14:00:00,2026-01-21 14:00:00
3,12.992263,77.567221,2026-01-22,15:00:00,2026-01-22 15:00:00
3,12.994081,77.56428,2026-01-23,16:00:00,2026-01-23 16:00:00
3,12.994463,77.562891,2026-01-24,17:00:00,2026-01-24 17:00:00
3,12.995574,77.561726,2026-01-25,18:00:00,2026-01-25 18:00:00
3,12.992618,77.562939,2026-01-26,19:00:00,2026-01-26 19:00:00
3,12.994612,77.562542,2026-01-27,20:00:00,2026-01-27 20:00:00
3,12.995524,77.568627,2026-01-28,21:00:00,2026-01-28 21:00:00
3,12.99506,77.566209,2026-01-29,22:00:00,2026-01-29 22:00:00
3,12.995296,77.565541,2026-01-30,23:00:00,2026-01-30 23:00:00
3,12.9909,77.565204,2026-01-01,00:00:00,2026-01-01 00:00:00
3,12.994211,77.56443,2026-01-02,01:00:00,2026-01-02 01:00:00
3,12.991273,77.562872,2026-01-03,02:00:00,2026-01-03 02:00:00
3,12.996829,77.560942,2026-01-04,03:00:00,2026-01-04 03:00:00
3,12.993585,77.565112,2026-01-05,04:00:00,2026-01-05 04:00:00
3,12.998634,77.566817,2026-01-06,05:00:00,2026-01-06 05:00:00
3,12.997743,77.562266,2026-01-07,06:00:00,2026-01-07 06:00:00
3,12.995683,77.56191,2026-01-08,07:00:00,2026-01-08 07:00:00
3,12.994981,77.56382,2026-01-09,08:00:00,2026-01-09 08:00:00
3,12.99438,77.566432,2026-01-10,09:00:00,2026-01-10 09:00:00
3,12.993283,77.563262,2026-01-11,10:00:00,2026-01-11 10:00:00
3,12.991729,77.566706,2026-01-12,11:00:00,2026-01-12 11:00:00
3,12.995098,77.563801,2026-01-13,12:00:00,2026-01-13 12:00:00
3,12.99167,77.56477,2026-01-14,13:00:00,2026-01-14 13:00:00
3,12.994057,77.565281,2026-01-15,14:00:00,2026-01-15 14:00:00
3,12.994708,77.56641,2026-01-16,15:00:00,2026-01-16 15:00:00
3,12.994869,77.566948,2026-01-17,16:00:00,2026-01-17 16:00:00
3,12.996879,77.561289,2026-01-18,17:00:00,2026-01-18 17:00:00
3,12.994989,77.567292,2026-01-19,18:00:00,2026-01-19 18:00:00
3,12.996437,77.563333,2026-01-20,19:00:00,2026-01-20 19:00:00
3,12.993367,77.56549,2026-01-21,20:00:00,2026-01-21 20:00:00
3,12.994244,77.563011,2026-01-22,21:00:00,2026-01-22 21:00:00
3,12.99041,77.566951,2026-01-23,22:00:00,2026-01-23 22:00:00
3,12.99224,77.565913,2026-01-24,23:00:00,2026-01-24 23:00:00
3,12.991296,77.562888,2026-01-25,00:00:00,2026-01-25 00:00:00
3,12.992961,77.565906,2026-01-26,01:00:00,2026-01-26 01:00:00
3,12.993838,77.565531,2026-01-27,02:00:00,2026-01-27 02:00:00
3,12.998782,77.563446,2026-01-28,03:00:00,2026-01-28 03:00:00
3,12.993819,77.562767,2026-01-29,04:00:00,2026-01-29 04:00:00
3,12.993884,77.565276,2026-01-30,05:00:00,2026-01-30 05:00:00
3,12.994593,77.564406,2026-01-01,06:00:00,2026-01-01 06:00:00
3,12.991378,77.559603,2026-01-02,07:00:00,2026-01-02 07:00:00
3,12.993085,77.563541,2026-01-03,08:00:00,2026-01-03 08:00:00
3,12.992141,77.562604,2026-01-04,09:00:00,2026-01-04 09:00:00
3,12.993642,77.564768,2026-01-05,10:00:00,2026-01-05 10:00:00
3,12.990516,77.562402,2026-01-06,11:00:00,2026-01-06 11:00:00
3,12.996796,77.559239,2026-01-07,12:00:00,2026-01-07 12:00:00
3,12.994977,77.563863,2026-01-08,13:00:00,2026-01-08 13:00:00
3,12.995806,77.567634,2026-01-09,14:00:00,2026-01-09 14:00:00
3,12.995844,77.562819,2026-01-10,15:00:00,2026-01-10 15:00:00
3,12.9923,77.56448,2026-01-11,16:00:00,2026-01-11 16:00:00
3,12.991663,77.56011,2026-01-12,17:00:00,2026-01-12 17:00:00
3,12.992184,77.562828,2026-01-13,18:00:00,2026-01-13 18:00:00
3,12.997407,77.562322,2026-01-14,19:00:00,2026-01-14 19:00:00
3,12.993188,77.561037,2026-01-15,20:00:00,2026-01-15 20:00:00
3,12.99738,77.564736,2026-01-16,21:00:00,2026-01-16 21:00:00
3,12.996611,77.56514,2026-01-17,22:00:00,2026-01-17 22:00:00
3,12.993876,77.564815,2026-01-18,23:00:00,2026-01-18 23:00:00
3,12.993623,77.564147,2026-01-19,00:00:00,2026-01-19 00:00:00
3,12.998296,77.568568,2026-01-20,01:00:00,2026-01-20 01:00:00
3,12.991429,77.56607,2026-01-21,02:00:00,2026-01-21 02:00:00
3,12.995257,77.561473,2026-01-22,03:00:00,2026-01-22 03:00:00
3,12.994289,77.566726,2026-01-23,04:00:00,2026-01-23 04:00:00
3,12.992843,77.565083,2026-01-24,05:00:00,2026-01-24 05:00:00
3,12.994083,77.565106,2026-01-25,06:00:00,2026-01-25 06:00:00
3,12.993244,77.563384,2026-01-26,07:00:00,2026-01-26 07:00:00
3,12.995962,77.562321,2026-01-27,08:00:00,2026-01-27 08:00:00
3,12.993649,77.563471,2026-01-28,09:00:00,2026-01-28 09:00:00
3,12.994598,77.563873,2026-01-29,10:00:00,2026-01-29 10:00:00
3,12.994389,77.565793,2026-01-30,11:00:00,2026-01-30 11:00:00
3,12.993743,77.561381,2026-01-01,12:00:00,2026-01-01 12:00:00
3,12.996413,77.562736,2026-01-02,13:00:00,2026-01-02 13:00:00
3,12.993124,77.565502,2026-01-03,14:00:00,2026-01-03 14:00:00
3,12.992512,77.567523,2026-01-04,15:00:00,2026-01-04 15:00:00
3,12.989747,77.557823,2026-01-05,16:00:00,2026-01-05 16:00:00
3,12.995147,77.560929,2026-01-06,17:00:00,2026-01-06 17:00:00
3,12.995162,77.562315,2026-01-07,18:00:00,2026-01-07 18:00:00
3,12.994698,77.564779,2026-01-08,19:00:00,2026-01-08 19:00:00
3,12.995799,77.563893,2026-01-09,20:00:00,2026-01-09 20:00:00
3,12.99495,77.562774,2026-01-10,21:00:00,2026-01-10 21:00:00
3,12.991831,77.565759,2026-01-11,22:00:00,2026-01-11 22:00:00
3,12.991372,77.56415,2026-01-12,23:00:00,2026-01-12 23:00:00
3,12.994464,77.560247,2026-01-13,00:00:00,2026-01-13 00:00:00
3,12.994738,77.566268,2026-01-14,01:00:00,2026-01-14 01:00:00
3,12.993961,77.565549,2026-01-15,02:00:00,2026-01-15 02:00:00
3,12.994567,77.564723,2026-01-16,03:00:00,2026-01-16 03:00:00
3,12.99671,77.562867,2026-01-17,04:00:00,2026-01-17 04:00:00
3,12.996431,77.560296,2026-01-18,05:00:00,2026-01-18 05:00:00
3,12.995801,77.560055,2026-01-19,06:00:00,2026-01-19 06:00:00
3,12.995068,77.562433,2026-01-20,07:00:00,2026-01-20 07:00:00
4,12.937628,77.687555,2026-01-01,00:00:00,2026-01-01 00:00:00
4,12.940819,77.687814,2026-01-02,01:00:00,2026-01-02 01:00:00
4,12.935279,77.684629,2026-01-03,02:00:00,2026-01-03 02:00:00
4,12.937649,77.68833,2026-01-04,03:00:00,2026-01-04 03:00:00
4,12.93954,77.690947,2026-01-05,04:00:00,2026-01-05 04:00:00
4,12.939839,77.687558,2026-01-06,05:00:00,2026-01-06 05:00:00
4,12.936114,77.688753,2026-01-07,06:00:00,2026-01-07 06:00:00
4,12.93708,77.688668,2026-01-08,07:00:00,2026-01-08 07:00:00
4,12.9386,77.690028,2026-01-09,08:00:00,2026-01-09 08:00:00
4,12.938448,77.685094,2026-01-10,09:00:00,2026-01-10 09:00:00
4,12.93817,77.694146,2026-01-11,10:00:00,2026-01-11 10:00:00
4,12.938377,77.686084,2026-01-12,11:00:00,2026-01-12 11:00:00
4,12.934424,77.692605,2026-01-13,12:00:00,2026-01-13 12:00:00
4,12.937426,77.689578,2026-01-14,13:00:00,2026-01-14 13:00:00
4,12.93685,77.690384,2026-01-15,14:00:00,2026-01-15 14:00:00
4,12.93872,77.68619,2026-01-16,15:00:00,2026-01-16 15:00:00
4,12.937594,77.68822,2026-01-17,16:00:00,2026-01-17 16:00:00
4,12.937949,77.690485,2026-01-18,17:00:00,2026-01-18 17:00:00
4,12.937455,77.68834,2026-01-19,18:00:00,2026-01-19 18:00:00
4,12.942785,77.692879,2026-01-20,19:00:00,2026-01-20 19:00:00
4,12.940602,77.690437,2026-01-21,20:00:00,2026-01-21 20:00:00
4,12.938779,77.686804,2026-01-22,21:00:00,2026-01-22 21:00:00
4,12.936,77.685623,2026-01-23,22:00:00,2026-01-23 22:00:00
4,12.938695,77.690236,2026-01-24,23:00:00,2026-01-24 23:00:00
4,12.939195,77.688347,2026-01-25,00:00:00,2026-01-25 00:00:00
4,12.937544,77.691108,2026-01-26,01:00:00,2026-01-26 01:00:00
4,12.936587,77.689816,2026-01-27,02:00:00,2026-01-27 02:00:00
4,12.941366,77.690674,2026-01-28,03:00:00,2026-01-28 03:00:00
4,12.940024,77.689436,2026-01-29,04:00:00,2026-01-29 04:00:00
4,12.940458,77.68834,2026-01-30,05:00:00,2026-01-30 05:00:00
4,12.933451,77.685074,2026-01-01,06:00:00,2026-01-01 06:00:00
4,12.93765,77.688536,2026-01-02,07:00:00,2026-01-02 07:00:00
4,12.94104,77.689497,2026-01-03,08:00:00,2026-01-03 08:00:00
4,12.942033,77.687748,2026-01-04,09:00:00,2026-01-04 09:00:00
4,12.940909,77.690632,2026-01-05,10:00:00,2026-01-05 10:00:00
4,12.941051,77.686749,2026-01-06,11:00:00,2026-01-06 11:00:00
4,12.937078,77.687578,2026-01-07,12:00:00,2026-01-07 12:00:00
4,12.941969,77.689864,2026-01-08,13:00:00,2026-01-08 13:00:00
4,12.941776,77.686878,2026-01-09,14:00:00,2026-01-09 14:00:00
4,12.942883,77.691769,2026-01-10,15:00:00,2026-01-10 15:00:00
4,12.935617,77.687972,2026-01-11,16:00:00,2026-01-11 16:00:00
4,12.937028,77.690752,2026-01-12,17:00:00,2026-01-12 17:00:00
4,12.937074,77.689695,2026-01-13,18:00:00,2026-01-13 18:00:00
4,12.935384,77.691288,2026-01-14,19:00:00,2026-01-14 19:00:00
4,12.940405,77.690605,2026-01-15,20:00:00,2026-01-15 20:00:00
4,12.936257,77.690965,2026-01-16,21:00:00,2026-01-16 21:00:00
4,12.9364,77.691998,2026-01-17,22:00:00,2026-01-17 22:00:00
4,12.936403,77.68901,2026-01-18,23:00:00,2026-01-18 23:00:00
4,12.940891,77.687523,2026-01-19,00:00:00,2026-01-19 00:00:00
4,12.935688,77.687361,2026-01-20,01:00:00,2026-01-20 01:00:00
4,12.935845,77.687678,2026-01-21,02:00:00,2026-01-21 02:00:00
4,12.937346,77.688642,2026-01-22,03:00:00,2026-01-22 03:00:00
4,12.937499,77.687236,2026-01-23,04:00:00,2026-01-23 04:00:00
4,12.936774,77.69002,2026-01-24,05:00:00,2026-01-24 05:00:00
4,12.936081,77.687065,2026-01-25,06:00:00,2026-01-25 06:00:00
4,12.938158,77.694042,2026-01-26,07:00:00,2026-01-26 07:00:00
4,12.942918,77.683623,2026-01-27,08:00:00,2026-01-27 08:00:00
4,12.937945,77.688247,2026-01-28,09:00:00,2026-01-28 09:00:00
4,12.938879,77.688629,2026-01-29,10:00:00,2026-01-29 10:00:00
4,12.938217,77.688528,2026-01-30,11:00:00,2026-01-30 11:00:00
4,12.934403,77.685899,2026-01-01,12:00:00,2026-01-01 12:00:00
4,12.934801,77.689319,2026-01-02,13:00:00,2026-01-02 13:00:00
4,12.93862,77.694253,2026-01-03,14:00:00,2026-01-03 14:00:00
4,12.936294,77.690307,2026-01-04,15:00:00,2026-01-04 15:00:00
4,12.937831,77.687806,2026-01-05,16:00:00,2026-01-05 16:00:00
4,12.939618,77.688472,2026-01-06,17:00:00,2026-01-06 17:00:00
4,12.937022,77.687504,2026-01-07,18:00:00,2026-01-07 18:00:00
4,12.936908,77.687004,2026-01-08,19:00:00,2026-01-08 19:00:00
4,12.940067,77.689773,2026-01-09,20:00:00,2026-01-09 20:00:00
4,12.937232,77.68658,2026-01-10,21:00:00,2026-01-10 21:00:00
4,12.938663,77.687974,2026-01-11,22:00:00,2026-01-11 22:00:00
4,12.936788,77.688224,2026-01-12,23:00:00,2026-01-12 23:00:00
4,12.937091,77.686934,2026-01-13,00:00:00,2026-01-13 00:00:00
4,12.939969,77.69111,2026-01-14,01:00:00,2026-01-14 01:00:00
4,12.938243,77.683971,2026-01-15,02:00:00,2026-01-15 02:00:00
4,12.938346,77.68945,2026-01-16,03:00:00,2026-01-16 03:00:00
4,12.939812,77.690543,2026-01-17,04:00:00,2026-01-17 04:00:00
4,12.941304,77.68797,2026-01-18,05:00:00,2026-01-18 05:00:00
4,12.934461,77.692204,2026-01-19,06:00:00,2026-01-19 06:00:00
4,12.943397,77.689934,2026-01-20,07:00:00,2026-01-20 07:00:00
4,12.933593,77.690676,2026-01-21,08:00:00,2026-01-21 08:00:00
4,12.936996,77.686749,2026-01-22,09:00:00,2026-01-22 09:00:00
4,12.93884,77.694682,2026-01-23,10:00:00,2026-01-23 10:00:00
4,12.938001,77.689567,2026-01-24,11:00:00,2026-01-24 11:00:00
4,12.935824,77.687571,2026-01-25,12:00:00,2026-01-25 12:00:00
4,12.942035,77.688025,2026-01-26,13:00:00,2026-01-26 13:00:00
4,12.937508,77.687771,2026-01-27,14:00:00,2026-01-27 14:00:00
4,12.939557,77.686817,2026-01-28,15:00:00,2026-01-28 15:00:00
4,12.94014,77.68758,2026-01-29,16:00:00,2026-01-29 16:00:00
4,12.940814,77.692838,2026-01-30,17:00:00,2026-01-30 17:00:00
4,12.935761,77.690285,2026-01-01,18:00:00,2026-01-01 18:00:00
4,12.938837,77.689791,2026-01-02,19:00:00,2026-01-02 19:00:00
4,12.93847,77.691231,2026-01-03,20:00:00,2026-01-03 20:00:00
4,12.932834,77.688509,2026-01-04,21:00:00,2026-01-04 21:00:00
4,12.93612,77.689816,2026-01-05,22:00:00,2026-01-05 22:00:00
4,12.941058,77.689744,2026-01-06,23:00:00,2026-01-06 23:00:00
4,12.937517,77.69065,2026-01-07,00:00:00,2026-01-07 00:00:00
4,12.94368,77.689196,2026-01-08,01:00:00,2026-01-08 01:00:00
4,12.938921,77.68936,2026-01-09,02:00:00,2026-01-09 02:00:00
4,12.939317,77.690586,2026-01-10,03:00:00,2026-01-10 03:00:00
4,12.934518,77.687739,2026-01-11,04:00:00,2026-01-11 04:00:00
4,12.932311,77.689193,2026-01-12,05:00:00,2026-01-12 05:00:00
4,12.937888,77.687766,2026-01-13,06:00:00,2026-01-13 06:00:00
4,12.935996,77.689974,2026-01-14,07:00:00,2026-01-14 07:00:00
4,12.943454,77.687038,2026-01-15,08:00:00,2026-01-15 08:00:00
4,12.939248,77.688009,2026-01-16,09:00:00,2026-01-16 09:00:00
4,12.933557,77.690417,2026-01-17,10:00:00,2026-01-17 10:00:00
4,12.939175,77.687331,2026-01-18,11:00:00,2026-01-18 11:00:00
4,12.93899,77.68776,2026-01-19,12:00:00,2026-01-19 12:00:00
4,12.942264,77.687514,2026-01-20,13:00:00,2026-01-20 13:00:00
4,12.933534,77.689302,2026-01-21,14:00:00,2026-01-21 14:00:00
4,12.935696,77.693124,2026-01-22,15:00:00,2026-01-22 15:00:00
4,12.936995,77.69106,2026-01-23,16:00:00,2026-01-23 16:00:00
4,12.937455,77.6857,2026-01-24,17:00:00,2026-01-24 17:00:00
4,12.942716,77.687506,2026-01-25,18:00:00,2026-01-25 18:00:00
4,12.937349,77.691617,2026-01-26,19:00:00,2026-01-26 19:00:00
4,12.94114,77.690408,2026-01-27,20:00:00,2026-01-27 20:00:00
4,12.939954,77.69339,2026-01-28,21:00:00,2026-01-28 21:00:00
4,12.942621,77.69158,2026-01-29,22:00:00,2026-01-29 22:00:00
4,12.939966,77.684057,2026-01-30,23:00:00,2026-01-30 23:00:00
4,12.937637,77.687753,2026-01-01,00:00:00,2026-01-01 00:00:00
4,12.940845,77.688637,2026-01-02,01:00:00,2026-01-02 01:00:00
4,12.937046,77.688493,2026-01-03,02:00:00,2026-01-03 02:00:00
4,12.93901,77.688657,2026-01-04,03:00:00,2026-01-04 03:00:00
4,12.939483,77.692322,2026-01-05,04:00:00,2026-01-05 04:00:00
4,12.938769,77.69132,2026-01-06,05:00:00,2026-01-06 05:00:00
4,12.940162,77.689996,2026-01-07,06:00:00,2026-01-07 06:00:00
4,12.936014,77.687241,2026-01-08,07:00:00,2026-01-08 07:00:00
4,12.940165,77.689891,2026-01-09,08:00:00,2026-01-09 08:00:00
4,12.939932,77.684255,2026-01-10,09:00:00,2026-01-10 09:00:00
4,12.934964,77.685339,2026-01-11,10:00:00,2026-01-11 10:00:00
4,12.940597,77.686352,2026-01-12,11:00:00,2026-01-12 11:00:00
4,12.937732,77.691323,2026-01-13,12:00:00,2026-01-13 12:00:00
4,12.935986,77.685882,2026-01-14,13:00:00,2026-01-14 13:00:00
